,name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,room_Entire home/apt,room_Hotel room,room_Private room,room_Shared room,price_category,review_day,review_month,review_year
14589,Elegant 2Bedrooms Urban apartments w/Breakfast,Gilles,Sathon,13.71666,100.51795,Entire home/apt,4624,2,0,34,349,True,False,False,False,High,11,12,2022
14590,- Hyde Sukhumvit 11 - High Floor Super View - NANA,Terry,Vadhana,13.74418,100.55574,Entire home/apt,1650,5,0,28,355,True,False,False,False,Medium,11,12,2022
14591,"2F Deluxe Room 1 Bed
By The Station",Mickey,Parthum Wan,13.748462009273858,100.52834697067738,Private room,900,1,2,4,341,False,False,True,False,Low,15,11,2022
14592,"Holiday private condo room, 5 mins to BTS Udomsuk",Cindy,Bang Na,13.68119,100.61442,Entire home/apt,570,5,0,18,65,True,False,False,False,Low,11,12,2022
14593,그랜드 머큐르 레지덴스,Scott,Khlong Toei,13.73805,100.5591,Entire home/apt,6000,1,1,2,348,True,False,False,False,High,11,12,2022
14594,Grand Mercure,Scott,Vadhana,13.74012,100.55908,Entire home/apt,5200,1,0,2,322,True,False,False,False,High,11,12,2022
14595,CBD配备游泳池健身房洗衣机烘干机的现代LOFT,Lacy,Huai Khwang,13.75503,100.56507,Entire home/apt,2114,7,4,1,336,True,False,False,False,High,6,12,2022
14596,Lovely 1-bedroom Condo with Pool in Huai Khwang,Thomas,Huai Khwang,13.78022,100.57488,Entire home/apt,1200,2,1,2,85,True,False,False,False,Medium,3,11,2022
14597,"2 Minute walk BTS Ratchathewi,Pratunam, MBK,Siam",Patty,Ratchathewi,13.75193,100.53114,Private room,1143,1,4,39,362,False,False,True,False,Medium,14,12,2022
14598,"Big room+Wi-Fi, Watthana BTS Phrom Phong near Asok",Kanin,Vadhana,13.7316,100.57494,Private room,1279,3,0,2,364,False,False,True,False,Medium,11,12,2022
14599,KOLIT | StudioTofu | BTS Phayathai&Airport Link,Pridi And June,Ratchathewi,13.7561743941719,100.53382278465578,Entire home/apt,1514,1,10,3,336,True,False,False,False,Medium,16,12,2022
14600,16F#Pool&Gym#BTS On Nut 5mins walk#Duplex#Max2ppl,Weeraya,Phra Khanong,13.70248,100.60241,Entire home/apt,2638,2,5,35,72,True,False,False,False,High,26,12,2022
14601,KOLIT | StudioTomato | BTS Phayathai&Airport Link,Pridi And June,Ratchathewi,13.7563255,100.5338657,Entire home/apt,1514,1,14,3,319,True,False,False,False,Medium,24,12,2022
14602,KOLIT | Studio Potato | BTS Phayathai&Airport Link,Pridi And June,Ratchathewi,13.7563255,100.5338657,Entire home/apt,1514,1,15,3,318,True,False,False,False,Medium,19,12,2022
14603,25F#Pool&Gym#BTS Ekkamai/Gateway4mins walk#Max2ppl,Weeraya,Khlong Toei,13.71597,100.58593,Entire home/apt,2736,2,8,35,62,True,False,False,False,High,27,12,2022
14604,Suite Room: Cozy Home-feels Guest House in Bangkok,Nathanit,Taling Chan,13.78789,100.46046,Private room,769,2,2,2,179,False,False,True,False,Low,8,11,2022
14605,Relaxing Room New Furnishing No.3 (33/30),Kriangsit,Pra Wet,13.6892712,100.6452599,Private room,650,15,4,4,347,False,False,True,False,Low,12,12,2022
14610,101 Home @ Sukhumvit : Simple+small Pool+near BTS,Somchai,Phra Khanong,13.69576,100.61864,Entire home/apt,1600,1,0,2,145,True,False,False,False,Medium,11,12,2022
14612,54 sq.m 1-bedroom apartment. 400m from BTS Nana,Khomsan,Vadhana,13.74574,100.55595,Entire home/apt,897,1,12,4,267,True,False,False,False,Low,28,12,2022
14613,"Cozy canal house near Grand palace,Entire house",Pijitpun,Phra Nakhon,13.762406861165362,100.4987509070576,Entire home/apt,2482,1,9,1,308,True,False,False,False,High,19,12,2022
14618,logement Khet Sai Mai,Pierre,Sai Mai,13.8966146,100.6561792,Private room,450,1,0,1,89,False,False,True,False,Low,11,12,2022
14619,Studio 22 @Sukhumvit-10mins to BTS Ekkamai,Patty,Khlong Toei,13.71387,100.58726,Private room,1114,3,0,4,359,False,False,True,False,Medium,11,12,2022
14620,1 quiet kingbed  5 mins BTS/MRT  Chatuchak market,Chutinun,Chatu Chak,13.79592,100.56068,Private room,762,3,0,3,365,False,False,True,False,Low,11,12,2022
14622,Bangkok Cheesy room by The Locals - (newly opened),The Locals,Phra Nakhon,13.759909998800984,100.4929270595312,Entire home/apt,1525,1,11,10,315,True,False,False,False,Medium,23,12,2022
14623,Bangkok The locals - Ideal room for family/friends,The Locals,Phra Nakhon,13.759909998800984,100.4929270595312,Entire home/apt,1439,1,10,10,330,True,False,False,False,Medium,17,12,2022
14626,Bangkok Old Town Entire floor and own rooftop!,The Locals,Phra Nakhon,13.76108,100.49313,Entire home/apt,1026,1,11,10,332,True,False,False,False,Low,26,12,2022
14627,Private Queen AC room with WIFI and Desk,Anthony,Phra Khanong,13.6996,100.60086,Private room,650,4,1,7,60,False,False,True,False,Low,8,11,2022
14628,Chic + Cosy 1BR Apt • City Center • Best location,Anita,Vadhana,13.73135,100.58694,Entire home/apt,1100,1,2,2,332,True,False,False,False,Medium,13,12,2022
14629,- Hyde Sukhumvit 11 - High Floor City View - NANA,Terry,Vadhana,13.74196,100.55554,Entire home/apt,1650,5,1,28,132,True,False,False,False,Medium,10,12,2022
14632,Private Room with Two Queen Beds sleeps 2 to 4,Khaosan Social,Phra Nakhon,13.7602367,100.4986401,Private room,1217,1,0,7,316,False,False,True,False,Medium,11,12,2022
14633,1 Single Capsule in 12-Bed mixed dormitory,Khaosan Social,Phra Nakhon,13.7602492,100.4986176,Shared room,474,1,0,7,362,False,False,False,True,Low,11,12,2022
14634,Single Capsule in 10-Bed Female only Dormitory,Khaosan Social,Phra Nakhon,13.7602492,100.4986176,Shared room,474,1,1,7,362,False,False,False,True,Low,22,11,2022
14635,Lovely 1 bedroom bath &patio 22,Waraporn,Khlong Toei,13.724053922895846,100.56269876032717,Private room,599,7,0,2,365,False,False,True,False,Low,11,12,2022
14636,Lovely 1 bedroom rental private bathroom &patio 31,Waraporn,Khlong Toei,13.72445,100.56116,Private room,599,7,1,2,359,False,False,True,False,Low,14,11,2022
14637,Lovely 3 bedroom sleep6 Ramkhamhaeng near Airport,Nata,Saphan Sung,13.76084,100.68549,Entire home/apt,2899,3,1,3,172,True,False,False,False,High,15,12,2022
14638,Fully decorate 1bedroom flat: 3 mins walk from BTS,Suthatta,Khlong Toei,13.71317,100.58992,Entire home/apt,1295,1,0,1,0,True,False,False,False,Medium,11,12,2022
14639,4 bedrooms Luxury Colonial Style Apartment,Watanya & Thomas,Parthum Wan,13.74118992251863,100.54935724343476,Entire home/apt,18000,7,0,1,98,True,False,False,False,High,11,12,2022
14640,花花民宿温馨一卧室/泳池/健身房/靠近轻轨站,Hana,Sathon,13.71088,100.52101,Entire home/apt,1070,1,0,29,360,True,False,False,False,Low,11,12,2022
14641,Studio单间 靠近BTS Surasak Station,Hana,Sathon,13.70875,100.52007,Entire home/apt,1100,1,4,29,318,True,False,False,False,Medium,19,12,2022
14647,"2 BR 2Bath walk 5min to Platinum, 8mins to BTS",Acharapan,Ratchathewi,13.75272,100.53624,Entire home/apt,2464,6,3,2,58,True,False,False,False,High,10,12,2022
14649,The Line Jatujak - Mochit,Nijjaree,Chatu Chak,13.806904840291669,100.55739154403044,Private room,1000,7,0,3,357,False,False,True,False,Low,11,12,2022
14650,"Siam Plaengna -Napee5 Room, Chatuchak",Siamplaengna,Chatu Chak,13.79778,100.56392,Private room,950,2,6,13,338,False,False,True,False,Low,26,12,2022
14651,花花民宿/一卧室30平公寓/厨具齐全/靠近BTS800米,Hana,Sathon,13.70828,100.52008,Entire home/apt,1157,1,3,29,359,True,False,False,False,Medium,27,12,2022
14652,"Comfort, 1BD private bathroom bathtub, BTS Thonglo",La Petite Thonglor One,Vadhana,13.72571,100.57931,Private room,7754,1,2,3,305,False,False,True,False,High,5,12,2022
14653,"Modern 1 BD Private bathtub, Balcony, BTS Thonglor",La Petite Thonglor One,Vadhana,13.7262,100.57742,Private room,8968,1,0,3,306,False,False,True,False,High,11,12,2022
14654,Cozy Deluxe Queen Suite @ Siamplaengna Residence,Zuzu,Chatu Chak,13.79789,100.56402,Private room,1698,1,0,20,358,False,False,True,False,Medium,11,12,2022
14655,"Exclusive 1 BD private bathtub, BTS Thonglor",La Petite Thonglor One,Vadhana,13.73337,100.57814,Private room,11800,1,0,3,303,False,False,True,False,High,11,12,2022
14656,Luxury Loft Near BTS MRT Mall. Gym Pool Sauna WiFi,Paul,Vadhana,13.73906,100.56067,Entire home/apt,2424,1,9,5,246,True,False,False,False,High,26,12,2022
14657,"Luxury, Rooftop pool, 5m walking to  BTS Thonglo",The Salil Sukhumvit Fifty Seven,Vadhana,13.72386,100.57937,Private room,5229,1,9,1,308,False,False,True,False,High,3,12,2022
14662,Muji Soi12  Big C+Government Complex + DMK Airport,Fuse,Lak Si,13.89483,100.56356,Entire home/apt,650,1,2,1,345,True,False,False,False,Low,21,11,2022
14664,- Hyde Sukhumvit 11 - Glamorous Design - BTS NANA,Terry,Vadhana,13.74455,100.55701,Entire home/apt,1734,5,0,28,174,True,False,False,False,Medium,11,12,2022
14665,"Sukhumvit center soi33 with tub1BR ,bts
Phromphong",Amornsukh,Vadhana,13.734911141714578,100.56755684316158,Entire home/apt,2257,15,0,16,352,True,False,False,False,High,11,12,2022
14671,New Condo Knightsbridge Kaset near BTS,Sawat,Chatu Chak,13.83616,100.57352,Private room,1200,1,0,1,365,False,False,True,False,Medium,11,12,2022
14672,Chic & Cozy 2 Bedroom | Central Bangkok,Ernest,Parthum Wan,13.73446,100.5451,Entire home/apt,4285,1,3,8,302,True,False,False,False,High,29,10,2022
14673,湄南河边的温馨公寓,Zhang,Bangkok Noi,13.75294,100.46725,Entire home/apt,800,3,1,20,61,True,False,False,False,Low,3,12,2022
14674,Cozy108/10minstoMRT/NewTrainNightMarket(Rama9),Chieanchai,Din Daeng,13.772673995781346,100.571327541803,Entire home/apt,1250,2,1,22,338,True,False,False,False,Medium,19,11,2022
14676,Sky Hotel Room /Highest Building In Bangkok City,Kctravel,Ratchathewi,13.75573,100.54027,Private room,3000,1,0,2,365,False,False,True,False,High,11,12,2022
14678,Budget Hotel in Center of Bangkok @HAP,Tachin,Sathon,13.7201975,100.5481595,Private room,1245,1,1,4,364,False,False,True,False,Medium,14,11,2022
14679,Budget Hotel in Center of Bangkok @HAP,Tachin,Sathon,13.7201975,100.5481595,Private room,1245,1,0,4,364,False,False,True,False,Medium,11,12,2022
14681,Budget Hotel in Center of Bangkok @Sathorn,Tachin,Sathon,13.7184683,100.5512192,Private room,1200,1,1,4,365,False,False,True,False,Medium,6,11,2022
14682,Budget Hotel in Center of Bangkok @Sathorn,Tachin,Sathon,13.7195337,100.5486088,Private room,1200,1,2,4,365,False,False,True,False,Medium,4,12,2022
14683,Upscale 1BR overlooking a metropolitan view,Thanapat,Parthum Wan,13.74348,100.55016,Private room,2971,1,4,2,347,False,False,True,False,High,22,12,2022
14684,Cozy room in Asoke+Outdoor pool,Jay,Khlong Toei,13.73432,100.55902,Entire home/apt,1410,1,5,7,137,True,False,False,False,Medium,21,12,2022
14685,Charming 1BD near BTS Thonglor Japanese Onsen 3,Atchara,Khlong Toei,13.72221,100.57826,Private room,1260,1,0,12,148,False,False,True,False,Medium,11,12,2022
14686,Cozy 5-triple Room Shrd Bathroom @TukTuk Hostel,Zuzu,Bangkok Noi,13.76735,100.48566,Private room,1208,1,0,20,365,False,False,True,False,Medium,11,12,2022
14687,Chi Art Series Hotel - The Stripe Yin Room,Ritdhibhorn,Vadhana,13.71995,100.58504,Private room,3329,1,0,8,342,False,False,True,False,High,11,12,2022
14688,"Suite 9-19th Floor, On Nut, Breakfast Included",Gilles,Vadhana,13.70665,100.60235,Entire home/apt,4063,1,0,34,70,True,False,False,False,High,11,12,2022
14689,Chi Art Series Hotel - Shade Of Orange Room,Ritdhibhorn,Vadhana,13.72175,100.58538,Private room,3729,1,0,8,363,False,False,True,False,High,11,12,2022
14690,luxury5star/goodview/bts asok/free pickup/sky pool,Peppa,Vadhana,13.74051,100.56125,Entire home/apt,2414,1,10,4,114,True,False,False,False,High,27,12,2022
14691,Chi Art Series Hotel - Chi Jungle Room,Ritdhibhorn,Khlong Toei,13.7186,100.56313,Private room,4329,1,0,8,362,False,False,True,False,High,11,12,2022
14692,"Lovely 2 bedrooms 68 Sqm, BTS Asok, Sukhumvit",Chonny,Khlong Toei,13.73414,100.55896,Entire home/apt,3400,1,1,19,304,True,False,False,False,High,7,12,2022
14693,Chi Art Series Hotel - The Red Room,Ritdhibhorn,Vadhana,13.72111,100.58706,Private room,5543,1,0,8,364,False,False,True,False,High,11,12,2022
14694,Chi Art Series Hotel - The Artist M Room,Ritdhibhorn,Vadhana,13.7206,100.58484,Private room,4414,1,0,8,361,False,False,True,False,High,11,12,2022
14695,Chi Art Series Hotel - The Artist L Room,Ritdhibhorn,Vadhana,13.72139,100.58502,Private room,5529,1,0,8,361,False,False,True,False,High,11,12,2022
14696,Chi Art Series Hotel - The Artist XL Room,Ritdhibhorn,Vadhana,13.72185,100.58521,Private room,5857,1,0,8,361,False,False,True,False,High,11,12,2022
14697,HiGo温馨家园,Mike,Bang Sue,13.819487,100.5310805,Entire home/apt,1004,3,1,1,174,True,False,False,False,Low,22,12,2022
14698,"Cozy one bedroom apartment in Thong Lo, Bangkok",Luana,Vadhana,13.73998,100.58377,Entire home/apt,1050,3,1,2,331,True,False,False,False,Low,2,11,2022
14699,2 Bedroom Condo at Nana Sukhumbit Bangkok,Tarun,Khlong Toei,13.73745,100.55435,Entire home/apt,5857,5,0,1,365,True,False,False,False,High,11,12,2022
14700,31F Amazing pool and Gym Rama9 MRT 5mins,Susan,Ratchathewi,13.75452,100.56212,Entire home/apt,1656,7,0,18,324,True,False,False,False,Medium,11,12,2022
14701,Luxury Ekkamai 45sqm near BTS 150m,Pluem,Khlong Toei,13.71688,100.5846,Private room,2000,1,0,16,330,False,False,True,False,Medium,11,12,2022
14702,31Amazing pool and Gym Rama9 MRT 5mis,Vicky,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1628,3,0,14,324,True,False,False,False,Medium,11,12,2022
14703,22Amazing pool and Gym Rama9 MRT 5mins,Vicky,Ratchathewi,13.75445,100.56446,Entire home/apt,1785,15,0,14,333,True,False,False,False,Medium,11,12,2022
14704,Sukhumvit 71 - Modern 2 Bedrooms Suite,Krittika,Vadhana,13.73708,100.59701,Entire home/apt,12714,1,0,44,365,True,False,False,False,High,11,12,2022
14705,Lovely 1bedroom rental unit in Khet Phra Nakhon,Lertrit,Phra Nakhon,13.76423,100.49564,Private room,550,1,2,5,352,False,False,True,False,Low,18,11,2022
14706,22F Amazing pool and Gym Rama9 MRT 5mis,Susan,Ratchathewi,13.75312,100.56421,Entire home/apt,1485,3,2,18,334,True,False,False,False,Medium,18,11,2022
14707,GIRLS only hostel (4 beds) in Khao San rd a,The Locals,Phra Nakhon,13.75923,100.4918,Shared room,415,1,2,10,1,False,False,False,True,Low,23,12,2022
14708,GIRLS only hostel (4 Beds) in Khao San Rd c,The Locals,Phra Nakhon,13.76046,100.49189,Shared room,393,1,0,10,0,False,False,False,True,Low,11,12,2022
14709,GIRLS only hostel (4 Beds) in Khao San Rd d,The Locals,Phra Nakhon,13.75905,100.49374,Shared room,400,1,2,10,1,False,False,False,True,Low,8,11,2022
14712,Family Room,Anandpura,Khlong San,13.708216621312571,100.50112937301634,Private room,4071,1,0,3,365,False,False,True,False,High,11,12,2022
14713,Bangkok Private–Cheerful–WFH 4 bedrooms + Parking,Jiaranai (Angel),Bang Khen,13.8672,100.64907,Entire home/apt,2300,5,0,2,357,True,False,False,False,High,11,12,2022
14714,Stay Save Aira Hotel - Superior No-Window/BTS Nana,Aira Hotel,Vadhana,13.74208,100.55745,Private room,3074,1,0,2,365,False,False,True,False,High,11,12,2022
14715,Nice 1 bedroom condo in Bangkok!,Latees,Bang Na,13.671994622039447,100.60653906315564,Entire home/apt,890,1,1,1,35,True,False,False,False,Low,4,12,2022
14716,Perfect location#Pool at 50F#Gym@Sukhumvit24(1208),Weeraya,Khlong Toei,13.7251,100.56622,Entire home/apt,2694,2,5,35,60,True,False,False,False,High,3,12,2022
14717,Studio Room Nana / Arab street,Mi Amore,Vadhana,13.74201,100.55515,Private room,3033,1,0,6,365,False,False,True,False,High,11,12,2022
14718,luxury and spacious apartment in thong lo,Sirirat,Vadhana,13.7282918,100.5816683,Entire home/apt,4034,3,0,2,74,True,False,False,False,High,11,12,2022
14719,21F23#Perfect location# Pool#Gym@BTS/MRT&2BR#4ppl,Yuna,Vadhana,13.73773,100.56712,Entire home/apt,5449,3,4,4,63,True,False,False,False,High,10,12,2022
14721,1 BR - Cozy Room with BKK City View,Sasithorn,Thon buri,13.71719850417777,100.48193335533142,Entire home/apt,1120,14,0,1,69,True,False,False,False,Medium,11,12,2022
14722,Charming Premier with City view,Reservation,Vadhana,13.73273,100.56791,Private room,3656,1,0,3,363,False,False,True,False,High,11,12,2022
14723,17F138#Gym&Pool&BTS Nana&MRT Sukhumvit&Max4&100m2,Mike,Ratchathewi,13.74852,100.55689,Entire home/apt,6862,1,5,49,56,True,False,False,False,High,17,12,2022
14724,The Lantern Suites Apartment Northpark,Komkeeree,Lak Si,13.877111593069714,100.55176390553052,Entire home/apt,796,1,0,3,310,True,False,False,False,Low,11,12,2022
14725,Charming Standard with City view,Reservation,Khlong Toei,13.73299,100.56612,Private room,3156,1,1,3,363,False,False,True,False,High,15,11,2022
14726,Perfect location# Pool#Gym@BTS/MRT&Max3ppl(122),Mike,Vadhana,13.74016,100.56702,Entire home/apt,3678,3,4,49,68,True,False,False,False,High,23,12,2022
14728,Perfect location# Pool#Gym@BTS/MRT&Max3ppl(124),Mike,Vadhana,13.74021,100.56726,Entire home/apt,3563,3,5,49,49,True,False,False,False,High,7,12,2022
14730,Luxury&Cozy 2BR 1min walk to BTS Downtown BKK,Ruyu,Bang Rak,13.72344,100.5292,Entire home/apt,4536,7,0,1,103,True,False,False,False,High,11,12,2022
14731,Perfect location# Pool#Gym@BTS/MRT&2BR#5ppl(121),Mike,Vadhana,13.73809,100.56562,Entire home/apt,6737,3,4,49,57,True,False,False,False,High,1,12,2022
14732,"Above The Clouds! 20th-33rd Floor, BTS, Breakfast",Gilles,Phra Khanong,13.70442,100.60105,Entire home/apt,4471,1,0,34,59,True,False,False,False,High,11,12,2022
14733,Perfect location# Pool#Gym@BTS/MRT&2BR#5ppl(123),Mike,Vadhana,13.73813,100.5668,Entire home/apt,6666,3,5,49,66,True,False,False,False,High,28,12,2022
14734,Spacious 1 Bedroom Condo with Pool,Nuttama,Sathon,13.71735,100.53209,Entire home/apt,1500,4,1,1,334,True,False,False,False,Medium,6,11,2022
14735,Pakchee House - Close to the center of Bangkok,ﾀｯ,Bueng Kum,13.83135,100.63532,Entire home/apt,2000,1,2,1,346,True,False,False,False,Medium,18,12,2022
14737,"2 bedroom condo
Bangkok sukhumvit Nana",Arash,Ratchathewi,13.7503004052499,100.55550266057251,Entire home/apt,2490,1,2,3,229,True,False,False,False,High,27,12,2022
14738,บ้านเรือนไทยมารินทร์วิมล,Akkharin,Lat Phrao,13.81169,100.60814,Entire home/apt,3600,1,0,1,365,True,False,False,False,High,11,12,2022
14739,HiddenGemPeace 1 bedroom with bathtub at Sukhumvit,Exostay,Vadhana,13.73297,100.57135,Private room,1001,2,1,13,129,False,False,True,False,Low,11,12,2022
14740,Lovely 2-bedroom serviced apartment near BTS & MRT,Jarungjit,Bang Rak,13.72748,100.53666,Entire home/apt,2600,1,1,8,360,True,False,False,False,High,14,11,2022
14742,MIQ_house807/Asok BTS/Resort Pool/12pax/1000MbWifi,Ed,Khlong Toei,13.727387808034202,100.56125854907378,Entire home/apt,6943,2,1,33,352,True,False,False,False,High,11,11,2022
14743,"S1 - Cozy 2 BR, Spacious Terrace! City Center!",Sara,Sathon,13.71849,100.53065,Entire home/apt,2929,4,2,22,154,True,False,False,False,High,9,12,2022
14744,"Siamese Sukhumvit48  40sqm
Near BTS station 300m",Pluem,Khlong Toei,13.70989,100.59803,Private room,1700,2,1,16,346,False,False,True,False,Medium,6,12,2022
14746,Pompom home :The cozy place - 1 bedroom,Tnc,Bang Na,13.66445,100.62287,Private room,1250,1,0,1,365,False,False,True,False,Medium,11,12,2022
14747,Asoke Luxury near MRT & BTS asoke station 500m,Pluem,Vadhana,13.74129,100.55864,Private room,1700,3,3,16,338,False,False,True,False,Medium,4,12,2022
14748,曼谷市中心无边泳池/wifi/可步行至双轨站/免费接机/韩国街/21航站楼,Peppa,Khlong Toei,13.73664,100.56075,Entire home/apt,2571,1,10,4,312,True,False,False,False,High,25,12,2022
